username,latitude,longitude,noise_value,timestamp,tolerance_level,noise_category,region_category,aqi_value
Abhimanyu,22.49927833,88.38390333,56.8,22-01-2018 02:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49931667,88.38389,61.8,22-01-2018 02:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49932167,88.38382,67.1,22-01-2018 02:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49946833,88.38364167,64.4,22-01-2018 02:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49948167,88.38366,59,22-01-2018 02:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49951167,88.38368667,54.3,22-01-2018 02:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49965333,88.383725,54.4,22-01-2018 02:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49968833,88.383755,65.6,22-01-2018 02:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49965167,88.38383667,63.5,22-01-2018 02:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.49953833,88.38392333,61.5,22-01-2018 02:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.49954167,88.38394167,58.8,22-01-2018 02:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.49954167,88.38393667,54,22-01-2018 02:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.49955167,88.38395833,51.8,22-01-2018 02:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.49968,88.38396,57,22-01-2018 02:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.499815,88.383985,62.2,22-01-2018 02:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.49985333,88.383985,60.2,22-01-2018 02:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.49985167,88.38395667,63.6,22-01-2018 02:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.499925,88.38396167,62,22-01-2018 02:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.500055,88.38392833,60.1,22-01-2018 02:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.50018667,88.38390333,59.2,22-01-2018 02:02,Normal,Traffic,Street/Road,0
Abhimanyu,22.50025,88.38390667,53.6,22-01-2018 02:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.50027833,88.38391,58.2,22-01-2018 02:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.50033333,88.383915,60.1,22-01-2018 02:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.500445,88.38396333,53.7,22-01-2018 02:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.50051667,88.38401167,52,22-01-2018 02:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.50050667,88.38402,55.4,22-01-2018 02:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.50047667,88.38398667,55.3,22-01-2018 02:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.50051333,88.383985,54.3,22-01-2018 02:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.50058333,88.38399,59.6,22-01-2018 02:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.50070333,88.38400333,64.5,22-01-2018 02:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.500745,88.38397,61.3,22-01-2018 02:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.500845,88.38398,60.3,22-01-2018 02:03,Normal,Traffic,Street/Road,0
Abhimanyu,22.50090833,88.38402833,66.4,22-01-2018 02:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.50093667,88.38406,62.9,22-01-2018 02:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.500965,88.38407333,60.9,22-01-2018 02:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.500975,88.38406833,59.7,22-01-2018 02:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.500975,88.38406833,62.8,22-01-2018 02:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.50108333,88.38408167,59.7,22-01-2018 02:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.5012,88.38410667,65.2,22-01-2018 02:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.50134333,88.38415,60.5,22-01-2018 02:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.50146,88.38418,56.7,22-01-2018 02:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.50153333,88.38421167,53.9,22-01-2018 02:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.50157167,88.38422833,55.4,22-01-2018 02:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.50158333,88.38424,65.3,22-01-2018 02:04,Normal,Traffic,Street/Road,0
Abhimanyu,22.501585,88.38423833,59.2,22-01-2018 02:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.501585,88.38423833,56.2,22-01-2018 02:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.50166833,88.38424167,53.1,22-01-2018 02:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.50177167,88.38424833,53.2,22-01-2018 02:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.501905,88.38426333,54.4,22-01-2018 02:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.50197667,88.38426667,59,22-01-2018 02:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.50198667,88.38428167,60.7,22-01-2018 02:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.501995,88.38429333,62.1,22-01-2018 02:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.50206,88.384255,65.8,22-01-2018 02:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.502165,88.38425333,69,22-01-2018 02:05,Normal,Traffic,Street/Road,0
Abhimanyu,22.50216,88.384375,65.8,22-01-2018 02:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.50217833,88.38438833,67,22-01-2018 02:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.50221167,88.38444333,65.1,22-01-2018 02:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.50224333,88.38447833,65.1,22-01-2018 02:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.50229333,88.384555,60.9,22-01-2018 02:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.50230167,88.38459833,65.3,22-01-2018 02:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.502295,88.384625,64.6,22-01-2018 02:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.50227667,88.38467833,66.9,22-01-2018 02:06,Normal,Traffic,Street/Road,0
Abhimanyu,22.50232833,88.38474167,62.3,22-01-2018 02:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.502335,88.38486167,58.7,22-01-2018 02:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235833,88.38494667,61.4,22-01-2018 02:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.50237833,88.385055,65.2,22-01-2018 02:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.50239,88.38515167,65.1,22-01-2018 02:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.50239333,88.38526167,65,22-01-2018 02:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.50239333,88.38539167,64.5,22-01-2018 02:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.50237,88.3855,60.3,22-01-2018 02:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.50238333,88.38555667,62,22-01-2018 02:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.5024,88.38555333,65.6,22-01-2018 02:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.5024,88.38555333,65.8,22-01-2018 02:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.50240167,88.38554,62.6,22-01-2018 02:07,Normal,Traffic,Street/Road,0
Abhimanyu,22.50240167,88.38557833,63.4,22-01-2018 02:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50239667,88.38567667,66.5,22-01-2018 02:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.5024,88.38582667,66.3,22-01-2018 02:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50238667,88.38598333,62.7,22-01-2018 02:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50239167,88.38606833,65.9,22-01-2018 02:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235167,88.38620333,62.3,22-01-2018 02:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50237167,88.38627333,62.8,22-01-2018 02:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235833,88.38628333,61.2,22-01-2018 02:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235667,88.38625833,60,22-01-2018 02:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50238167,88.38626667,61.1,22-01-2018 02:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50239,88.386315,66.3,22-01-2018 02:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50237667,88.38636667,62.5,22-01-2018 02:08,Normal,Traffic,Street/Road,0
Abhimanyu,22.50237833,88.386455,65.7,22-01-2018 02:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50233667,88.386555,64.4,22-01-2018 02:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50229667,88.38669,62,22-01-2018 02:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50224833,88.38682833,58.4,22-01-2018 02:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50221167,88.38694,65,22-01-2018 02:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50219167,88.38704833,62.6,22-01-2018 02:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50213167,88.38712333,59.7,22-01-2018 02:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.502105,88.387155,58.8,22-01-2018 02:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50211167,88.38716167,59.1,22-01-2018 02:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50216167,88.38714833,61.9,22-01-2018 02:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50217333,88.387145,57.8,22-01-2018 02:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.50217333,88.38715333,56.1,22-01-2018 02:09,Normal,Traffic,Street/Road,0
Abhimanyu,22.502185,88.38725,60.7,22-01-2018 02:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.502175,88.387375,64.9,22-01-2018 02:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50215667,88.38752333,65,22-01-2018 02:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50213667,88.38767167,65.4,22-01-2018 02:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50212333,88.38778167,62.7,22-01-2018 02:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50211333,88.38785667,67.1,22-01-2018 02:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.5021,88.38789,68.2,22-01-2018 02:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50213333,88.38787667,67.9,22-01-2018 02:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.502135,88.38790167,71.4,22-01-2018 02:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50213333,88.387935,74.2,22-01-2018 02:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50216,88.38802167,69.7,22-01-2018 02:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50216833,88.38813,64.6,22-01-2018 02:10,Normal,Traffic,Street/Road,0
Abhimanyu,22.50215167,88.38823,66.8,22-01-2018 02:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50216,88.388335,65.8,22-01-2018 02:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50218,88.38837167,62.8,22-01-2018 02:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50217833,88.38836667,61.9,22-01-2018 02:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50218833,88.38835833,59,22-01-2018 02:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50221667,88.38840667,58.5,22-01-2018 02:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50223333,88.388525,62.5,22-01-2018 02:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50221333,88.38867833,60.3,22-01-2018 02:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50217,88.38876333,61.5,22-01-2018 02:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50218333,88.38875333,58.2,22-01-2018 02:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50218667,88.38877333,65.1,22-01-2018 02:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50221,88.388805,58.5,22-01-2018 02:11,Normal,Traffic,Street/Road,0
Abhimanyu,22.50223167,88.38886833,56,22-01-2018 02:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50222833,88.38900333,59.9,22-01-2018 02:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50222833,88.38902333,56.1,22-01-2018 02:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50222833,88.38902333,52.8,22-01-2018 02:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.502265,88.38918833,52.4,22-01-2018 02:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50226167,88.389315,55.2,22-01-2018 02:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50226667,88.389375,54,22-01-2018 02:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50227667,88.38939833,55.2,22-01-2018 02:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.5023,88.38950167,59.5,22-01-2018 02:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50233,88.3896,67.4,22-01-2018 02:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50234,88.38959667,66,22-01-2018 02:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235333,88.389725,70.2,22-01-2018 02:12,Normal,Traffic,Street/Road,0
Abhimanyu,22.502345,88.38976167,65.3,22-01-2018 02:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235333,88.38974333,65.4,22-01-2018 02:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235333,88.38974333,65,22-01-2018 02:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235333,88.389875,60.4,22-01-2018 02:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50234333,88.39002167,62.8,22-01-2018 02:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235667,88.39010167,62.5,22-01-2018 02:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50236167,88.39011833,58.9,22-01-2018 02:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50235667,88.390115,62.9,22-01-2018 02:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50239,88.39023833,65.1,22-01-2018 02:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50239833,88.39039,61.4,22-01-2018 02:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50240167,88.39049,58.1,22-01-2018 02:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50241,88.390505,57.7,22-01-2018 02:13,Normal,Traffic,Street/Road,0
Abhimanyu,22.50241833,88.39048833,56.6,22-01-2018 02:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.502425,88.39047833,56.5,22-01-2018 02:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50245167,88.39058333,55.8,22-01-2018 02:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50247333,88.39075667,59.6,22-01-2018 02:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50244167,88.3909,61,22-01-2018 02:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50241833,88.390955,58.3,22-01-2018 02:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.502425,88.39094,62.2,22-01-2018 02:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50242833,88.39092833,61.6,22-01-2018 02:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50242667,88.39097167,64.7,22-01-2018 02:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50241167,88.39104833,62.3,22-01-2018 02:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50240333,88.39120833,58.9,22-01-2018 02:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50245833,88.39136167,62.3,22-01-2018 02:14,Normal,Traffic,Street/Road,0
Abhimanyu,22.50246,88.39143667,64,22-01-2018 02:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.502455,88.39141,61.8,22-01-2018 02:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50246167,88.39141833,62.9,22-01-2018 02:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50248833,88.391515,66.1,22-01-2018 02:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.5025,88.39164,69.6,22-01-2018 02:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50250333,88.391775,65.9,22-01-2018 02:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50250833,88.39188833,60.3,22-01-2018 02:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.502505,88.39192333,60.7,22-01-2018 02:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50252167,88.39194167,60.4,22-01-2018 02:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50253167,88.39194333,61.2,22-01-2018 02:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50251667,88.391945,67,22-01-2018 02:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50250167,88.39201,70.3,22-01-2018 02:15,Normal,Traffic,Street/Road,0
Abhimanyu,22.50249333,88.39209167,73.7,22-01-2018 02:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50251833,88.39222833,75.7,22-01-2018 02:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50249833,88.39235333,74,22-01-2018 02:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50250333,88.39243333,72.9,22-01-2018 02:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50253333,88.39244667,71.4,22-01-2018 02:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50254167,88.39244167,69,22-01-2018 02:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50254167,88.39244167,68,22-01-2018 02:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50254167,88.39244167,66.1,22-01-2018 02:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50257333,88.39255167,63,22-01-2018 02:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50257,88.392675,63.3,22-01-2018 02:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.5026,88.39281667,59.5,22-01-2018 02:16,Normal,Traffic,Street/Road,0
Abhimanyu,22.50262,88.393025,62.6,22-01-2018 02:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50261667,88.39314,59,22-01-2018 02:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.502605,88.393285,66.3,22-01-2018 02:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50257333,88.39341167,67.2,22-01-2018 02:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50255667,88.393505,66.6,22-01-2018 02:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50259167,88.39349167,65.1,22-01-2018 02:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50262,88.39344667,65.2,22-01-2018 02:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.502635,88.39343667,64.7,22-01-2018 02:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50263333,88.39343667,60.1,22-01-2018 02:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50264,88.39348,61.1,22-01-2018 02:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.502655,88.39354333,60.7,22-01-2018 02:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.502655,88.39361167,57.4,22-01-2018 02:17,Normal,Traffic,Street/Road,0
Abhimanyu,22.50263,88.39360667,57.5,22-01-2018 02:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50266833,88.39373,59.8,22-01-2018 02:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.502685,88.39398167,65.6,22-01-2018 02:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50267333,88.39410833,61.1,22-01-2018 02:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50269167,88.394235,60.4,22-01-2018 02:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50269167,88.39435833,63.4,22-01-2018 02:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.502705,88.39448,59.6,22-01-2018 02:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50275667,88.39458167,57.4,22-01-2018 02:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50282333,88.39465333,61.1,22-01-2018 02:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.502835,88.39470833,63.6,22-01-2018 02:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.502815,88.39477667,61.7,22-01-2018 02:18,Normal,Traffic,Street/Road,0
Abhimanyu,22.50279833,88.39482,60.6,22-01-2018 02:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50284167,88.39481,59.1,22-01-2018 02:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50285333,88.39480667,61.2,22-01-2018 02:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50285,88.39484333,57,22-01-2018 02:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.502855,88.39487,59.6,22-01-2018 02:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.5029,88.395,56.8,22-01-2018 02:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50291667,88.39510333,66.3,22-01-2018 02:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.502945,88.39523167,64.7,22-01-2018 02:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50296667,88.39537833,62.7,22-01-2018 02:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.503005,88.3955,63,22-01-2018 02:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50301167,88.39554167,65.7,22-01-2018 02:19,Normal,Traffic,Street/Road,0
Abhimanyu,22.50302667,88.395505,65.2,22-01-2018 02:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50301833,88.39551833,60.5,22-01-2018 02:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50305833,88.39555667,57.9,22-01-2018 02:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50307667,88.39559,61.5,22-01-2018 02:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50315833,88.39563667,60.2,22-01-2018 02:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50321833,88.39577,64.2,22-01-2018 02:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50322667,88.39584333,65.8,22-01-2018 02:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50320167,88.39588,64.4,22-01-2018 02:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50318833,88.3959,65,22-01-2018 02:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50322167,88.39590333,64.3,22-01-2018 02:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50322167,88.39590333,63.3,22-01-2018 02:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.503285,88.39598333,60.1,22-01-2018 02:20,Normal,Traffic,Street/Road,0
Abhimanyu,22.50339167,88.39607333,65.1,22-01-2018 02:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50346167,88.39622,65.1,22-01-2018 02:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50350333,88.39633,61.3,22-01-2018 02:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.503535,88.39645167,61.9,22-01-2018 02:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50359,88.39657167,65.1,22-01-2018 02:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50359833,88.39666667,67.6,22-01-2018 02:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50366,88.39668167,66.7,22-01-2018 02:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50364333,88.39667833,62.2,22-01-2018 02:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50364,88.39666833,64.5,22-01-2018 02:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50365333,88.39663333,65.4,22-01-2018 02:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.503655,88.39661833,63.5,22-01-2018 02:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50368,88.39670333,62.1,22-01-2018 02:21,Normal,Traffic,Street/Road,0
Abhimanyu,22.50370667,88.39678667,59.9,22-01-2018 02:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50373667,88.39686167,65.1,22-01-2018 02:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50377167,88.39695667,61.7,22-01-2018 02:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.503805,88.39707833,57,22-01-2018 02:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50384333,88.397255,57.8,22-01-2018 02:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50388,88.39740333,57.9,22-01-2018 02:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50386,88.39747167,58.6,22-01-2018 02:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50388833,88.39745667,62.2,22-01-2018 02:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50389,88.39745333,62.1,22-01-2018 02:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50389,88.39745333,67.8,22-01-2018 02:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50396833,88.397535,67.6,22-01-2018 02:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50401167,88.39759,69.6,22-01-2018 02:22,Normal,Traffic,Street/Road,0
Abhimanyu,22.50400667,88.39768,63.7,22-01-2018 02:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50403,88.39771833,60,22-01-2018 02:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50406667,88.39780667,59.1,22-01-2018 02:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.504125,88.397885,62.8,22-01-2018 02:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50411667,88.39793667,65.9,22-01-2018 02:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50406,88.39795,65.9,22-01-2018 02:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50405,88.39798167,64.8,22-01-2018 02:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50412667,88.398035,61.9,22-01-2018 02:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50417833,88.39814667,63.6,22-01-2018 02:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50430667,88.398265,61.9,22-01-2018 02:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.504415,88.39838333,57.3,22-01-2018 02:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.504405,88.39853167,60.5,22-01-2018 02:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50437833,88.39864833,56.3,22-01-2018 02:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50438167,88.39870167,56.6,22-01-2018 02:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50436167,88.398715,67.2,22-01-2018 02:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50435667,88.39870167,67.2,22-01-2018 02:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50433,88.39869167,66.4,22-01-2018 02:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.504325,88.39876333,65.3,22-01-2018 02:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50436667,88.398885,66.9,22-01-2018 02:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50438833,88.39902167,60.5,22-01-2018 02:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50440167,88.39912833,59.4,22-01-2018 02:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50434167,88.39915667,59,22-01-2018 02:24,Normal,Traffic,Street/Road,0
